panelist_id,session_id,host_session_id,product_id,region,city,zip_code,url,content_type,timestamp,referrer,navigation_method,user_agent,scheme,domain,host,prev_host,request_country_code,accept_language,device_type,device_manufacturer,device_model,os_name,os_version,browser_name,browser_version,search_query
CB679DB5F0775F0797AF069538A8BEB3E757701FD64E5B5307CEF6A6C22BD6DE,B44E9C383436F5AB25657F25955760495AB4E279904CAB54073912A8E9C15DB7,1B9918042988E271C30C553DF8B51496955EB714B53B82F3479F3F6074F29062,32,Karnataka,Bengaluru,560018,https://zee5vod.akamaized.net/drm1/elemental/dash/TV_SHOWS/ZEE_TV/August2023/10082023/Episode/BQC_CS_Kundali_Bhagya_Ep1622_Episode_10082023_hi_e88fcec673b9a694c480ba4bc446990c/thumbnails/00000206.jpg,,1.69168E+12,https://www.zee5.com/,request,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",https,akamaized.net,zee5vod.akamaized.net,zee5vod.akamaized.net,IN,"en-US,en;q=0.9",Mac,APPLE,,macos,13.3.1,safari,605.1.15,
CB679DB5F0775F0797AF069538A8BEB3E757701FD64E5B5307CEF6A6C22BD6DE,765DF7EE41F9D91FC5FC5FAA198CFB10C4D9BD6A20CC23713F9FC9FC0972D88A,4D5168A2A8B31372954DF8F574D128F90722709037EB2AECBD25D5C854696071,32,Karnataka,Bengaluru,560018,"https://vodprime-ak.akamaized.net/drm1/elemental/hls/TV_SHOWS/ZEE_TV/August2023/10082023/Episode/BQC_CS_Kundali_Bhagya_Ep1622_Episode_10082023_hi_e88fcec673b9a694c480ba4bc446990c/exp=1691697723~acl=%2f*~data=hdntl,da29ba64-7ac8-4420-9804-94c999ee33c7-1691679721601~hmac=bae0ed30cabce4059df80212522ee74d54eadf5fb342b1694f24e229be94d9fc/indexAAC/AAC.m3u8",,1.69168E+12,https://www.zee5.com/,request,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",https,akamaized.net,vodprime-ak.akamaized.net,vodprime-ak.akamaized.net,IN,"en-US,en;q=0.9",Mac,APPLE,,macos,13.3.1,safari,605.1.15,
CB679DB5F0775F0797AF069538A8BEB3E757701FD64E5B5307CEF6A6C22BD6DE,B44E9C383436F5AB25657F25955760495AB4E279904CAB54073912A8E9C15DB7,1B9918042988E271C30C553DF8B51496955EB714B53B82F3479F3F6074F29062,32,Karnataka,Bengaluru,560018,https://zee5vod.akamaized.net/drm1/elemental/hls/TV_SHOWS/ZEE_TV/August2023/11082023/Preview/OPCL_Kundali_Bhagya_Ep1623_Preview_11082023_hi_58965e8efe312d7365ab3b8fa00a99a3/index144p/144p_00001.ts,,1.69168E+12,https://www.zee5.com/,request,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",https,akamaized.net,zee5vod.akamaized.net,zee5vod.akamaized.net,IN,"en-US,en;q=0.9",Mac,APPLE,,macos,13.3.1,safari,605.1.15,
CB679DB5F0775F0797AF069538A8BEB3E757701FD64E5B5307CEF6A6C22BD6DE,765DF7EE41F9D91FC5FC5FAA198CFB10C4D9BD6A20CC23713F9FC9FC0972D88A,4D5168A2A8B31372954DF8F574D128F90722709037EB2AECBD25D5C854696071,32,Karnataka,Bengaluru,560018,https://zee5vod.akamaized.net/drm1/elemental/dash/TV_SHOWS/ZEE_TV/August2023/10082023/Episode/BQC_CS_Kundali_Bhagya_Ep1622_Episode_10082023_hi_e88fcec673b9a694c480ba4bc446990c/thumbnails/00000046.jpg,,1.69168E+12,https://www.zee5.com/,request,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",https,akamaized.net,zee5vod.akamaized.net,zee5vod.akamaized.net,IN,"en-US,en;q=0.9",Mac,APPLE,,macos,13.3.1,safari,605.1.15,
CB679DB5F0775F0797AF069538A8BEB3E757701FD64E5B5307CEF6A6C22BD6DE,765DF7EE41F9D91FC5FC5FAA198CFB10C4D9BD6A20CC23713F9FC9FC0972D88A,4D5168A2A8B31372954DF8F574D128F90722709037EB2AECBD25D5C854696071,32,Karnataka,Bengaluru,560018,https://zee5vod.akamaized.net/drm1/elemental/dash/TV_SHOWS/ZEE_TV/August2023/10082023/Episode/BQC_CS_Kundali_Bhagya_Ep1622_Episode_10082023_hi_e88fcec673b9a694c480ba4bc446990c/thumbnails/00000097.jpg,,1.69168E+12,https://www.zee5.com/,request,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",https,akamaized.net,zee5vod.akamaized.net,zee5vod.akamaized.net,IN,"en-US,en;q=0.9",Mac,APPLE,,macos,13.3.1,safari,605.1.15,
CB679DB5F0775F0797AF069538A8BEB3E757701FD64E5B5307CEF6A6C22BD6DE,B44E9C383436F5AB25657F25955760495AB4E279904CAB54073912A8E9C15DB7,1B9918042988E271C30C553DF8B51496955EB714B53B82F3479F3F6074F29062,32,Karnataka,Bengaluru,560018,https://zee5vod.akamaized.net/drm1/elemental/hls/TV_SHOWS/ZEE_TV/August2023/11082023/Preview/OPCL_Kundali_Bhagya_Ep1623_Preview_11082023_hi_58965e8efe312d7365ab3b8fa00a99a3/index.m3u8?c3.ri=6924087951754824091,,1.69168E+12,https://www.zee5.com/,request,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",https,akamaized.net,zee5vod.akamaized.net,zee5vod.akamaized.net,IN,"en-US,en;q=0.9",Mac,APPLE,,macos,13.3.1,safari,605.1.15,
CB679DB5F0775F0797AF069538A8BEB3E757701FD64E5B5307CEF6A6C22BD6DE,471355F07B9103EC01DF900DE7D55B26509C07FF06510E86A8EAE2BBC5310E13,F48683B71D975BFA915F947B6463E3CC29C5D707544BC2E61139DC8A567B6307,32,Karnataka,Bengaluru,560018,https://zee5vod.akamaized.net/drm1/elemental/dash/TV_SHOWS/ZEE_TV/August2023/09082023/Episode/BQC_CS_REV_Kundali_Bhagya_Ep1621_Episode_09082023_hi_254e42d4017e2c8505772c9b2d08ebe3/thumbnails/00000232.jpg,,1.6916E+12,https://www.zee5.com/,request,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",https,akamaized.net,zee5vod.akamaized.net,zee5vod.akamaized.net,IN,"en-US,en;q=0.9",Mac,APPLE,,macos,13.3.1,safari,605.1.15,
CB679DB5F0775F0797AF069538A8BEB3E757701FD64E5B5307CEF6A6C22BD6DE,6EFE268332604E52509E15CB6E7BDA5C2F2A3734A119BCFD8902229E8EF45853,1CAC3B0AB33E4547B81FD428DCD271B62999041A6AB96B9E6D04F9A6DFE214AB,32,Karnataka,Bengaluru,560018,"https://vodprime-ak.akamaized.net/drm1/elemental/hls/TV_SHOWS/ZEE_TV/August2023/13082023/Episode/BQC_CS_Kundali_Bhagya_Ep1625_Episode_13082023_hi_81c5d8c28ef69076e44961b202487236/exp=1691955465~acl=%2f*~data=hdntl,da29ba64-7ac8-4420-9804-94c999ee33c7-1691937464039~hmac=975084b409796e8c65bfef3fe507466ec39b754016191fe3fe26cc034bd2bbe2/index1080lowp/1080lowp_000000188.cmfv",,1.69194E+12,https://www.zee5.com/,request,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",https,akamaized.net,vodprime-ak.akamaized.net,vodprime-ak.akamaized.net,IN,"en-US,en;q=0.9",Mac,APPLE,,macos,13.3.1,safari,605.1.15,
CB679DB5F0775F0797AF069538A8BEB3E757701FD64E5B5307CEF6A6C22BD6DE,6EFE268332604E52509E15CB6E7BDA5C2F2A3734A119BCFD8902229E8EF45853,1CAC3B0AB33E4547B81FD428DCD271B62999041A6AB96B9E6D04F9A6DFE214AB,32,Karnataka,Bengaluru,560018,"https://vodprime-ak.akamaized.net/drm1/elemental/hls/TV_SHOWS/ZEE_TV/August2023/13082023/Episode/BQC_CS_Kundali_Bhagya_Ep1625_Episode_13082023_hi_81c5d8c28ef69076e44961b202487236/exp=1691955465~acl=%2f*~data=hdntl,da29ba64-7ac8-4420-9804-94c999ee33c7-1691937464039~hmac=975084b409796e8c65bfef3fe507466ec39b754016191fe3fe26cc034bd2bbe2/index1080lowp/1080lowp_000000071.cmfv",,1.69194E+12,https://www.zee5.com/,request,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",https,akamaized.net,vodprime-ak.akamaized.net,vodprime-ak.akamaized.net,IN,"en-US,en;q=0.9",Mac,APPLE,,macos,13.3.1,safari,605.1.15,
CB679DB5F0775F0797AF069538A8BEB3E757701FD64E5B5307CEF6A6C22BD6DE,6EFE268332604E52509E15CB6E7BDA5C2F2A3734A119BCFD8902229E8EF45853,1CAC3B0AB33E4547B81FD428DCD271B62999041A6AB96B9E6D04F9A6DFE214AB,32,Karnataka,Bengaluru,560018,"https://vodprime-ak.akamaized.net/drm1/elemental/hls/TV_SHOWS/ZEE_TV/August2023/13082023/Episode/BQC_CS_Kundali_Bhagya_Ep1625_Episode_13082023_hi_81c5d8c28ef69076e44961b202487236/exp=1691955465~acl=%2f*~data=hdntl,da29ba64-7ac8-4420-9804-94c999ee33c7-1691937464039~hmac=975084b409796e8c65bfef3fe507466ec39b754016191fe3fe26cc034bd2bbe2/indexAAC/AAC_000000211.cmfa",,1.69194E+12,https://www.zee5.com/,request,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",https,akamaized.net,vodprime-ak.akamaized.net,vodprime-ak.akamaized.net,IN,"en-US,en;q=0.9",Mac,APPLE,,macos,13.3.1,safari,605.1.15,
CB679DB5F0775F0797AF069538A8BEB3E757701FD64E5B5307CEF6A6C22BD6DE,6EFE268332604E52509E15CB6E7BDA5C2F2A3734A119BCFD8902229E8EF45853,1CAC3B0AB33E4547B81FD428DCD271B62999041A6AB96B9E6D04F9A6DFE214AB,32,Karnataka,Bengaluru,560018,"https://vodprime-ak.akamaized.net/drm1/elemental/hls/TV_SHOWS/ZEE_TV/August2023/13082023/Episode/BQC_CS_Kundali_Bhagya_Ep1625_Episode_13082023_hi_81c5d8c28ef69076e44961b202487236/exp=1691955465~acl=%2f*~data=hdntl,da29ba64-7ac8-4420-9804-94c999ee33c7-1691937464039~hmac=975084b409796e8c65bfef3fe507466ec39b754016191fe3fe26cc034bd2bbe2/index1080lowp/1080lowp_000000211.cmfv",,1.69194E+12,https://www.zee5.com/,request,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",https,akamaized.net,vodprime-ak.akamaized.net,vodprime-ak.akamaized.net,IN,"en-US,en;q=0.9",Mac,APPLE,,macos,13.3.1,safari,605.1.15,
CB679DB5F0775F0797AF069538A8BEB3E757701FD64E5B5307CEF6A6C22BD6DE,6EFE268332604E52509E15CB6E7BDA5C2F2A3734A119BCFD8902229E8EF45853,1CAC3B0AB33E4547B81FD428DCD271B62999041A6AB96B9E6D04F9A6DFE214AB,32,Karnataka,Bengaluru,560018,"https://vodprime-ak.akamaized.net/drm1/elemental/hls/TV_SHOWS/ZEE_TV/August2023/13082023/Episode/BQC_CS_Kundali_Bhagya_Ep1625_Episode_13082023_hi_81c5d8c28ef69076e44961b202487236/exp=1691955465~acl=%2f*~data=hdntl,da29ba64-7ac8-4420-9804-94c999ee33c7-1691937464039~hmac=975084b409796e8c65bfef3fe507466ec39b754016191fe3fe26cc034bd2bbe2/indexAAC/AAC_000000108.cmfa",,1.69194E+12,https://www.zee5.com/,request,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",https,akamaized.net,vodprime-ak.akamaized.net,vodprime-ak.akamaized.net,IN,"en-US,en;q=0.9",Mac,APPLE,,macos,13.3.1,safari,605.1.15,
CB679DB5F0775F0797AF069538A8BEB3E757701FD64E5B5307CEF6A6C22BD6DE,6EFE268332604E52509E15CB6E7BDA5C2F2A3734A119BCFD8902229E8EF45853,1CAC3B0AB33E4547B81FD428DCD271B62999041A6AB96B9E6D04F9A6DFE214AB,32,Karnataka,Bengaluru,560018,"https://vodprime-ak.akamaized.net/drm1/elemental/hls/TV_SHOWS/ZEE_TV/August2023/13082023/Episode/BQC_CS_Kundali_Bhagya_Ep1625_Episode_13082023_hi_81c5d8c28ef69076e44961b202487236/exp=1691955465~acl=%2f*~data=hdntl,da29ba64-7ac8-4420-9804-94c999ee33c7-1691937464039~hmac=975084b409796e8c65bfef3fe507466ec39b754016191fe3fe26cc034bd2bbe2/indexAAC/AAC_000000066.cmfa",,1.69194E+12,https://www.zee5.com/,request,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",https,akamaized.net,vodprime-ak.akamaized.net,vodprime-ak.akamaized.net,IN,"en-US,en;q=0.9",Mac,APPLE,,macos,13.3.1,safari,605.1.15,
CB679DB5F0775F0797AF069538A8BEB3E757701FD64E5B5307CEF6A6C22BD6DE,6EFE268332604E52509E15CB6E7BDA5C2F2A3734A119BCFD8902229E8EF45853,1CAC3B0AB33E4547B81FD428DCD271B62999041A6AB96B9E6D04F9A6DFE214AB,32,Karnataka,Bengaluru,560018,https://zee5vod.akamaized.net/drm1/elemental/dash/TV_SHOWS/ZEE_TV/August2023/13082023/Episode/BQC_CS_Kundali_Bhagya_Ep1625_Episode_13082023_hi_81c5d8c28ef69076e44961b202487236/thumbnails/index.vtt,,1.69194E+12,https://www.zee5.com/,request,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",https,akamaized.net,zee5vod.akamaized.net,spapi.zee5.com,IN,"en-US,en;q=0.9",Mac,APPLE,,macos,13.3.1,safari,605.1.15,
CB679DB5F0775F0797AF069538A8BEB3E757701FD64E5B5307CEF6A6C22BD6DE,6EFE268332604E52509E15CB6E7BDA5C2F2A3734A119BCFD8902229E8EF45853,1CAC3B0AB33E4547B81FD428DCD271B62999041A6AB96B9E6D04F9A6DFE214AB,32,Karnataka,Bengaluru,560018,"https://vodprime-ak.akamaized.net/drm1/elemental/hls/TV_SHOWS/ZEE_TV/August2023/13082023/Episode/BQC_CS_Kundali_Bhagya_Ep1625_Episode_13082023_hi_81c5d8c28ef69076e44961b202487236/exp=1691955465~acl=%2f*~data=hdntl,da29ba64-7ac8-4420-9804-94c999ee33c7-1691937464039~hmac=975084b409796e8c65bfef3fe507466ec39b754016191fe3fe26cc034bd2bbe2/index1080lowp/1080lowp_000000130.cmfv",,1.69194E+12,https://www.zee5.com/,request,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",https,akamaized.net,vodprime-ak.akamaized.net,vodprime-ak.akamaized.net,IN,"en-US,en;q=0.9",Mac,APPLE,,macos,13.3.1,safari,605.1.15,
CB679DB5F0775F0797AF069538A8BEB3E757701FD64E5B5307CEF6A6C22BD6DE,6EFE268332604E52509E15CB6E7BDA5C2F2A3734A119BCFD8902229E8EF45853,1CAC3B0AB33E4547B81FD428DCD271B62999041A6AB96B9E6D04F9A6DFE214AB,32,Karnataka,Bengaluru,560018,"https://vodprime-ak.akamaized.net/drm1/elemental/hls/TV_SHOWS/ZEE_TV/August2023/13082023/Episode/BQC_CS_Kundali_Bhagya_Ep1625_Episode_13082023_hi_81c5d8c28ef69076e44961b202487236/exp=1691955465~acl=%2f*~data=hdntl,da29ba64-7ac8-4420-9804-94c999ee33c7-1691937464039~hmac=975084b409796e8c65bfef3fe507466ec39b754016191fe3fe26cc034bd2bbe2/indexAAC/AAC_000000215.cmfa",,1.69194E+12,https://www.zee5.com/,request,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",https,akamaized.net,vodprime-ak.akamaized.net,vodprime-ak.akamaized.net,IN,"en-US,en;q=0.9",Mac,APPLE,,macos,13.3.1,safari,605.1.15,
CB679DB5F0775F0797AF069538A8BEB3E757701FD64E5B5307CEF6A6C22BD6DE,6EFE268332604E52509E15CB6E7BDA5C2F2A3734A119BCFD8902229E8EF45853,1CAC3B0AB33E4547B81FD428DCD271B62999041A6AB96B9E6D04F9A6DFE214AB,32,Karnataka,Bengaluru,560018,"https://vodprime-ak.akamaized.net/drm1/elemental/hls/TV_SHOWS/ZEE_TV/August2023/13082023/Episode/BQC_CS_Kundali_Bhagya_Ep1625_Episode_13082023_hi_81c5d8c28ef69076e44961b202487236/exp=1691955465~acl=%2f*~data=hdntl,da29ba64-7ac8-4420-9804-94c999ee33c7-1691937464039~hmac=975084b409796e8c65bfef3fe507466ec39b754016191fe3fe26cc034bd2bbe2/index1080lowp/1080lowp_000000043.cmfv",,1.69194E+12,https://www.zee5.com/,request,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",https,akamaized.net,vodprime-ak.akamaized.net,vodprime-ak.akamaized.net,IN,"en-US,en;q=0.9",Mac,APPLE,,macos,13.3.1,safari,605.1.15,
CB679DB5F0775F0797AF069538A8BEB3E757701FD64E5B5307CEF6A6C22BD6DE,6EFE268332604E52509E15CB6E7BDA5C2F2A3734A119BCFD8902229E8EF45853,1CAC3B0AB33E4547B81FD428DCD271B62999041A6AB96B9E6D04F9A6DFE214AB,32,Karnataka,Bengaluru,560018,"https://vodprime-ak.akamaized.net/drm1/elemental/hls/TV_SHOWS/ZEE_TV/August2023/13082023/Episode/BQC_CS_Kundali_Bhagya_Ep1625_Episode_13082023_hi_81c5d8c28ef69076e44961b202487236/exp=1691955465~acl=%2f*~data=hdntl,da29ba64-7ac8-4420-9804-94c999ee33c7-1691937464039~hmac=975084b409796e8c65bfef3fe507466ec39b754016191fe3fe26cc034bd2bbe2/index1080lowp/1080lowp_000000219.cmfv",,1.69194E+12,https://www.zee5.com/,request,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",https,akamaized.net,vodprime-ak.akamaized.net,vodprime-ak.akamaized.net,IN,"en-US,en;q=0.9",Mac,APPLE,,macos,13.3.1,safari,605.1.15,
CB679DB5F0775F0797AF069538A8BEB3E757701FD64E5B5307CEF6A6C22BD6DE,6EFE268332604E52509E15CB6E7BDA5C2F2A3734A119BCFD8902229E8EF45853,1CAC3B0AB33E4547B81FD428DCD271B62999041A6AB96B9E6D04F9A6DFE214AB,32,Karnataka,Bengaluru,560018,"https://vodprime-ak.akamaized.net/drm1/elemental/hls/TV_SHOWS/ZEE_TV/August2023/13082023/Episode/BQC_CS_Kundali_Bhagya_Ep1625_Episode_13082023_hi_81c5d8c28ef69076e44961b202487236/exp=1691955465~acl=%2f*~data=hdntl,da29ba64-7ac8-4420-9804-94c999ee33c7-1691937464039~hmac=975084b409796e8c65bfef3fe507466ec39b754016191fe3fe26cc034bd2bbe2/index720highp/720highp_000000009.cmfv",,1.69194E+12,https://www.zee5.com/,request,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",https,akamaized.net,vodprime-ak.akamaized.net,vodprime-ak.akamaized.net,IN,"en-US,en;q=0.9",Mac,APPLE,,macos,13.3.1,safari,605.1.15,
CB679DB5F0775F0797AF069538A8BEB3E757701FD64E5B5307CEF6A6C22BD6DE,6EFE268332604E52509E15CB6E7BDA5C2F2A3734A119BCFD8902229E8EF45853,1CAC3B0AB33E4547B81FD428DCD271B62999041A6AB96B9E6D04F9A6DFE214AB,32,Karnataka,Bengaluru,560018,"https://vodprime-ak.akamaized.net/drm1/elemental/hls/TV_SHOWS/ZEE_TV/August2023/13082023/Episode/BQC_CS_Kundali_Bhagya_Ep1625_Episode_13082023_hi_81c5d8c28ef69076e44961b202487236/exp=1691955465~acl=%2f*~data=hdntl,da29ba64-7ac8-4420-9804-94c999ee33c7-1691937464039~hmac=975084b409796e8c65bfef3fe507466ec39b754016191fe3fe26cc034bd2bbe2/indexAAC/AAC_000000208.cmfa",,1.69194E+12,https://www.zee5.com/,request,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",https,akamaized.net,vodprime-ak.akamaized.net,vodprime-ak.akamaized.net,IN,"en-US,en;q=0.9",Mac,APPLE,,macos,13.3.1,safari,605.1.15,
CB679DB5F0775F0797AF069538A8BEB3E757701FD64E5B5307CEF6A6C22BD6DE,6EFE268332604E52509E15CB6E7BDA5C2F2A3734A119BCFD8902229E8EF45853,1CAC3B0AB33E4547B81FD428DCD271B62999041A6AB96B9E6D04F9A6DFE214AB,32,Karnataka,Bengaluru,560018,"https://vodprime-ak.akamaized.net/drm1/elemental/hls/TV_SHOWS/ZEE_TV/August2023/13082023/Episode/BQC_CS_Kundali_Bhagya_Ep1625_Episode_13082023_hi_81c5d8c28ef69076e44961b202487236/exp=1691955465~acl=%2f*~data=hdntl,da29ba64-7ac8-4420-9804-94c999ee33c7-1691937464039~hmac=975084b409796e8c65bfef3fe507466ec39b754016191fe3fe26cc034bd2bbe2/indexAAC/AAC_000000209.cmfa",,1.69194E+12,https://www.zee5.com/,request,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",https,akamaized.net,vodprime-ak.akamaized.net,vodprime-ak.akamaized.net,IN,"en-US,en;q=0.9",Mac,APPLE,,macos,13.3.1,safari,605.1.15,
CB679DB5F0775F0797AF069538A8BEB3E757701FD64E5B5307CEF6A6C22BD6DE,765DF7EE41F9D91FC5FC5FAA198CFB10C4D9BD6A20CC23713F9FC9FC0972D88A,4D5168A2A8B31372954DF8F574D128F90722709037EB2AECBD25D5C854696071,32,Karnataka,Bengaluru,560018,"https://vodprime-ak.akamaized.net/drm1/elemental/hls/TV_SHOWS/ZEE_TV/August2023/10082023/Episode/BQC_CS_Kundali_Bhagya_Ep1622_Episode_10082023_hi_e88fcec673b9a694c480ba4bc446990c/exp=1691697723~acl=%2f*~data=hdntl,da29ba64-7ac8-4420-9804-94c999ee33c7-1691679721601~hmac=bae0ed30cabce4059df80212522ee74d54eadf5fb342b1694f24e229be94d9fc/indexAAC/AAC_000000177.cmfa",,1.69168E+12,https://www.zee5.com/,request,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",https,akamaized.net,vodprime-ak.akamaized.net,vodprime-ak.akamaized.net,IN,"en-US,en;q=0.9",Mac,APPLE,,macos,13.3.1,safari,605.1.15,
CB679DB5F0775F0797AF069538A8BEB3E757701FD64E5B5307CEF6A6C22BD6DE,765DF7EE41F9D91FC5FC5FAA198CFB10C4D9BD6A20CC23713F9FC9FC0972D88A,4D5168A2A8B31372954DF8F574D128F90722709037EB2AECBD25D5C854696071,32,Karnataka,Bengaluru,560018,"https://vodprime-ak.akamaized.net/drm1/elemental/hls/TV_SHOWS/ZEE_TV/August2023/10082023/Episode/BQC_CS_Kundali_Bhagya_Ep1622_Episode_10082023_hi_e88fcec673b9a694c480ba4bc446990c/exp=1691697723~acl=%2f*~data=hdntl,da29ba64-7ac8-4420-9804-94c999ee33c7-1691679721601~hmac=bae0ed30cabce4059df80212522ee74d54eadf5fb342b1694f24e229be94d9fc/index720highp/720highp_000000133.cmfv",,1.69168E+12,https://www.zee5.com/,request,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",https,akamaized.net,vodprime-ak.akamaized.net,vodprime-ak.akamaized.net,IN,"en-US,en;q=0.9",Mac,APPLE,,macos,13.3.1,safari,605.1.15,
CB679DB5F0775F0797AF069538A8BEB3E757701FD64E5B5307CEF6A6C22BD6DE,765DF7EE41F9D91FC5FC5FAA198CFB10C4D9BD6A20CC23713F9FC9FC0972D88A,4D5168A2A8B31372954DF8F574D128F90722709037EB2AECBD25D5C854696071,32,Karnataka,Bengaluru,560018,"https://vodprime-ak.akamaized.net/drm1/elemental/hls/TV_SHOWS/ZEE_TV/August2023/10082023/Episode/BQC_CS_Kundali_Bhagya_Ep1622_Episode_10082023_hi_e88fcec673b9a694c480ba4bc446990c/exp=1691697408~acl=%2f*~data=hdntl,da29ba64-7ac8-4420-9804-94c999ee33c7-1691679402697~hmac=088b89896015c4452e2203667cac04bf9e4ea8a0e0886db0f0812e5d5d8237fa/indexAAC/AAC_000000004.cmfa",,1.69168E+12,https://www.zee5.com/,request,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",https,akamaized.net,vodprime-ak.akamaized.net,vodprime-ak.akamaized.net,IN,"en-US,en;q=0.9",Mac,APPLE,,macos,13.3.1,safari,605.1.15,
CB679DB5F0775F0797AF069538A8BEB3E757701FD64E5B5307CEF6A6C22BD6DE,765DF7EE41F9D91FC5FC5FAA198CFB10C4D9BD6A20CC23713F9FC9FC0972D88A,4D5168A2A8B31372954DF8F574D128F90722709037EB2AECBD25D5C854696071,32,Karnataka,Bengaluru,560018,"https://vodprime-ak.akamaized.net/drm1/elemental/hls/TV_SHOWS/ZEE_TV/August2023/10082023/Episode/BQC_CS_Kundali_Bhagya_Ep1622_Episode_10082023_hi_e88fcec673b9a694c480ba4bc446990c/exp=1691697723~acl=%2f*~data=hdntl,da29ba64-7ac8-4420-9804-94c999ee33c7-1691679721601~hmac=bae0ed30cabce4059df80212522ee74d54eadf5fb342b1694f24e229be94d9fc/indexAAC/AAC_000000149.cmfa",,1.69168E+12,https://www.zee5.com/,request,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15",https,akamaized.net,vodprime-ak.akamaized.net,vodprime-ak.akamaized.net,IN,"en-US,en;q=0.9",Mac,APPLE,,macos,13.3.1,safari,605.1.15,
